<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
comex.GC,D,19/03/21,00:00:00,1743.9000000
comex.GC,D,21/03/21,00:00:00,1737.5000000
comex.GC,D,22/03/21,00:00:00,1738.6000000
comex.GC,D,23/03/21,00:00:00,1725.7000000
comex.GC,D,24/03/21,00:00:00,1733.5000000
comex.GC,D,25/03/21,00:00:00,1726.0000000
comex.GC,D,26/03/21,00:00:00,1731.6000000
comex.GC,D,28/03/21,00:00:00,1730.0000000
comex.GC,D,29/03/21,00:00:00,1710.3000000
comex.GC,D,30/03/21,00:00:00,1685.9000000
comex.GC,D,31/03/21,00:00:00,1708.3000000
comex.GC,D,01/04/21,00:00:00,1730.3000000
comex.GC,D,02/04/21,00:00:00,1728.4000000
comex.GC,D,04/04/21,00:00:00,1729.0000000
comex.GC,D,05/04/21,00:00:00,1730.3000000
comex.GC,D,06/04/21,00:00:00,1744.4000000
comex.GC,D,07/04/21,00:00:00,1737.8000000
comex.GC,D,08/04/21,00:00:00,1755.1000000
comex.GC,D,09/04/21,00:00:00,1744.1000000
comex.GC,D,11/04/21,00:00:00,1742.2000000
comex.GC,D,12/04/21,00:00:00,1732.1000000
comex.GC,D,13/04/21,00:00:00,1747.0000000
comex.GC,D,14/04/21,00:00:00,1736.8000000
comex.GC,D,15/04/21,00:00:00,1764.6000000
comex.GC,D,16/04/21,00:00:00,1777.3000000
comex.GC,D,18/04/21,00:00:00,1777.3000000
comex.GC,D,19/04/21,00:00:00,1772.4000000
comex.GC,D,20/04/21,00:00:00,1777.0000000
comex.GC,D,21/04/21,00:00:00,1794.3000000
comex.GC,D,22/04/21,00:00:00,1783.4000000
comex.GC,D,23/04/21,00:00:00,1776.7000000
comex.GC,D,25/04/21,00:00:00,1774.7000000
comex.GC,D,26/04/21,00:00:00,1779.8000000
comex.GC,D,27/04/21,00:00:00,1775.3000000
comex.GC,D,28/04/21,00:00:00,1783.9000000
comex.GC,D,29/04/21,00:00:00,1772.9000000
comex.GC,D,30/04/21,00:00:00,1768.8000000
comex.GC,D,02/05/21,00:00:00,1768.5000000
comex.GC,D,03/05/21,00:00:00,1792.4000000
comex.GC,D,04/05/21,00:00:00,1778.3000000
comex.GC,D,05/05/21,00:00:00,1785.1000000
comex.GC,D,06/05/21,00:00:00,1815.2000000
comex.GC,D,07/05/21,00:00:00,1832.0000000
comex.GC,D,09/05/21,00:00:00,1836.9000000
comex.GC,D,10/05/21,00:00:00,1836.8000000
comex.GC,D,11/05/21,00:00:00,1836.1000000
comex.GC,D,12/05/21,00:00:00,1817.6000000
comex.GC,D,13/05/21,00:00:00,1825.2000000
comex.GC,D,14/05/21,00:00:00,1844.0000000
comex.GC,D,16/05/21,00:00:00,1847.4000000
comex.GC,D,17/05/21,00:00:00,1869.8000000
comex.GC,D,18/05/21,00:00:00,1870.6000000
comex.GC,D,19/05/21,00:00:00,1866.2000000
comex.GC,D,20/05/21,00:00:00,1874.5000000
comex.GC,D,21/05/21,00:00:00,1881.8000000
comex.GC,D,23/05/21,00:00:00,1884.1000000
comex.GC,D,24/05/21,00:00:00,1878.1000000
comex.GC,D,25/05/21,00:00:00,1898.9000000
comex.GC,D,26/05/21,00:00:00,1896.1000000
comex.GC,D,27/05/21,00:00:00,1896.9000000
comex.GC,D,28/05/21,00:00:00,1903.7000000
comex.GC,D,30/05/21,00:00:00,1906.7000000
comex.GC,D,31/05/21,00:00:00,1911.2000000
comex.GC,D,01/06/21,00:00:00,1901.4000000
comex.GC,D,02/06/21,00:00:00,1910.5000000
comex.GC,D,03/06/21,00:00:00,1872.7000000
comex.GC,D,04/06/21,00:00:00,1894.1000000
comex.GC,D,06/06/21,00:00:00,1891.8000000
comex.GC,D,07/06/21,00:00:00,1901.4000000
comex.GC,D,08/06/21,00:00:00,1895.9000000
comex.GC,D,09/06/21,00:00:00,1891.2000000
comex.GC,D,10/06/21,00:00:00,1901.3000000
comex.GC,D,11/06/21,00:00:00,1879.5000000
comex.GC,D,13/06/21,00:00:00,1875.7000000
comex.GC,D,14/06/21,00:00:00,1868.6000000
comex.GC,D,15/06/21,00:00:00,1859.5000000
comex.GC,D,16/06/21,00:00:00,1819.7000000
comex.GC,D,17/06/21,00:00:00,1777.2000000
comex.GC,D,18/06/21,00:00:00,1763.9000000
comex.GC,D,20/06/21,00:00:00,1769.4000000
comex.GC,D,21/06/21,00:00:00,1783.7000000
comex.GC,D,22/06/21,00:00:00,1777.8000000
comex.GC,D,23/06/21,00:00:00,1777.4000000
comex.GC,D,24/06/21,00:00:00,1775.3000000
comex.GC,D,25/06/21,00:00:00,1781.8000000
comex.GC,D,27/06/21,00:00:00,1782.0000000
comex.GC,D,28/06/21,00:00:00,1778.5000000
comex.GC,D,29/06/21,00:00:00,1761.7000000
comex.GC,D,30/06/21,00:00:00,1768.5000000
comex.GC,D,01/07/21,00:00:00,1776.1000000
comex.GC,D,02/07/21,00:00:00,1787.7000000
comex.GC,D,04/07/21,00:00:00,1786.5000000
comex.GC,D,05/07/21,00:00:00,1791.4000000
comex.GC,D,06/07/21,00:00:00,1795.6000000
comex.GC,D,07/07/21,00:00:00,1803.5000000
comex.GC,D,08/07/21,00:00:00,1804.0000000
comex.GC,D,09/07/21,00:00:00,1808.6000000
comex.GC,D,11/07/21,00:00:00,1806.7000000
comex.GC,D,12/07/21,00:00:00,1807.6000000
comex.GC,D,13/07/21,00:00:00,1806.5000000
comex.GC,D,14/07/21,00:00:00,1827.3000000
comex.GC,D,15/07/21,00:00:00,1830.1000000
comex.GC,D,16/07/21,00:00:00,1812.5000000
comex.GC,D,18/07/21,00:00:00,1816.4000000
comex.GC,D,19/07/21,00:00:00,1812.0000000
comex.GC,D,20/07/21,00:00:00,1810.1000000
comex.GC,D,21/07/21,00:00:00,1802.9000000
comex.GC,D,22/07/21,00:00:00,1807.4000000
comex.GC,D,23/07/21,00:00:00,1802.1000000
comex.GC,D,25/07/21,00:00:00,1800.7000000
comex.GC,D,26/07/21,00:00:00,1797.3000000
comex.GC,D,27/07/21,00:00:00,1799.8000000
comex.GC,D,28/07/21,00:00:00,1807.9000000
