<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Copper,D,15/09/20,00:00:00,6748.3724300
LME.Copper,D,16/09/20,00:00:00,6659.0849150
LME.Copper,D,17/09/20,00:00:00,6824.4321650
LME.Copper,D,18/09/20,00:00:00,6848.6830950
LME.Copper,D,20/09/20,00:00:00,6858.6039300
LME.Copper,D,21/09/20,00:00:00,6742.8608550
LME.Copper,D,22/09/20,00:00:00,6680.0289000
LME.Copper,D,23/09/20,00:00:00,6500.3515550
LME.Copper,D,24/09/20,00:00:00,6575.3089750
LME.Copper,D,25/09/20,00:00:00,6556.5696200
LME.Copper,D,27/09/20,00:00:00,6585.2298100
LME.Copper,D,28/09/20,00:00:00,6596.2529600
LME.Copper,D,29/09/20,00:00:00,6595.1506450
LME.Copper,D,30/09/20,00:00:00,6695.4613100
LME.Copper,D,01/10/20,00:00:00,6283.1955000
LME.Copper,D,02/10/20,00:00:00,6570.8997150
LME.Copper,D,04/10/20,00:00:00,6543.3418400
LME.Copper,D,05/10/20,00:00:00,6531.2163750
LME.Copper,D,06/10/20,00:00:00,6480.5098850
LME.Copper,D,07/10/20,00:00:00,6657.9826000
LME.Copper,D,08/10/20,00:00:00,6766.0094700
LME.Copper,D,09/10/20,00:00:00,6793.5673450
LME.Copper,D,11/10/20,00:00:00,6781.4418800
LME.Copper,D,12/10/20,00:00:00,6723.0191850
LME.Copper,D,13/10/20,00:00:00,6719.7122400
LME.Copper,D,14/10/20,00:00:00,6719.7122400
LME.Copper,D,15/10/20,00:00:00,6790.2604000
LME.Copper,D,16/10/20,00:00:00,6752.7816900
LME.Copper,D,18/10/20,00:00:00,6771.5210450
LME.Copper,D,19/10/20,00:00:00,6799.0789200
LME.Copper,D,20/10/20,00:00:00,6983.1655250
LME.Copper,D,21/10/20,00:00:00,7008.5187700
LME.Copper,D,22/10/20,00:00:00,6951.1983900
LME.Copper,D,23/10/20,00:00:00,6926.9474600
LME.Copper,D,25/10/20,00:00:00,6888.3664350
LME.Copper,D,26/10/20,00:00:00,6808.9997550
LME.Copper,D,27/10/20,00:00:00,6808.9997550
LME.Copper,D,28/10/20,00:00:00,6796.8742900
LME.Copper,D,29/10/20,00:00:00,6768.2141000
LME.Copper,D,30/10/20,00:00:00,6725.2238150
LME.Copper,D,01/11/20,00:00:00,6730.7353900
LME.Copper,D,02/11/20,00:00:00,6823.3298500
LME.Copper,D,03/11/20,00:00:00,6804.5904950
LME.Copper,D,04/11/20,00:00:00,6868.5247650
LME.Copper,D,05/11/20,00:00:00,6849.7854100
LME.Copper,D,06/11/20,00:00:00,6943.4821850
LME.Copper,D,08/11/20,00:00:00,6997.4956200
LME.Copper,D,09/11/20,00:00:00,6893.8780100
LME.Copper,D,10/11/20,00:00:00,6965.5284850
LME.Copper,D,11/11/20,00:00:00,6909.3104200
LME.Copper,D,12/11/20,00:00:00,6922.5382000
LME.Copper,D,13/11/20,00:00:00,7016.2349750
LME.Copper,D,15/11/20,00:00:00,7174.9683350
LME.Copper,D,16/11/20,00:00:00,7113.2386950
LME.Copper,D,17/11/20,00:00:00,7073.5553550
LME.Copper,D,18/11/20,00:00:00,7030.5650700
LME.Copper,D,19/11/20,00:00:00,7115.4433250
LME.Copper,D,20/11/20,00:00:00,7259.8465900
LME.Copper,D,22/11/20,00:00:00,7243.3118650
LME.Copper,D,23/11/20,00:00:00,7241.1072350
LME.Copper,D,24/11/20,00:00:00,7273.0743700
LME.Copper,D,25/11/20,00:00:00,7376.6919800
LME.Copper,D,26/11/20,00:00:00,7440.6262500
LME.Copper,D,27/11/20,00:00:00,7505.6628350
LME.Copper,D,29/11/20,00:00:00,7675.4193450
LME.Copper,D,30/11/20,00:00:00,7674.3170300
LME.Copper,D,01/12/20,00:00:00,7677.6239750
LME.Copper,D,02/12/20,00:00:00,7700.7725900
LME.Copper,D,03/12/20,00:00:00,7743.7628750
LME.Copper,D,04/12/20,00:00:00,7774.6276950
LME.Copper,D,06/12/20,00:00:00,7744.8651900
LME.Copper,D,07/12/20,00:00:00,7711.7957400
LME.Copper,D,08/12/20,00:00:00,7776.8323250
LME.Copper,D,09/12/20,00:00:00,7731.6374100
LME.Copper,D,10/12/20,00:00:00,7813.2087200
LME.Copper,D,11/12/20,00:00:00,7790.0601050
LME.Copper,D,13/12/20,00:00:00,7807.6971450
LME.Copper,D,14/12/20,00:00:00,7761.3999150
LME.Copper,D,15/12/20,00:00:00,7814.3110350
LME.Copper,D,16/12/20,00:00:00,7904.7008650
LME.Copper,D,17/12/20,00:00:00,7993.9883800
LME.Copper,D,18/12/20,00:00:00,8023.7508850
LME.Copper,D,20/12/20,00:00:00,7975.2490250
LME.Copper,D,21/12/20,00:00:00,7848.4828000
LME.Copper,D,22/12/20,00:00:00,7760.2976000
LME.Copper,D,23/12/20,00:00:00,7829.7434450
LME.Copper,D,24/12/20,00:00:00,7873.8360450
LME.Copper,D,27/12/20,00:00:00,7941.0772600
LME.Copper,D,28/12/20,00:00:00,7868.3244700
LME.Copper,D,29/12/20,00:00:00,7894.7800300
LME.Copper,D,30/12/20,00:00:00,7783.4462150
LME.Copper,D,31/12/20,00:00:00,7755.8883400
LME.Copper,D,03/01/21,00:00:00,7898.0869750
LME.Copper,D,04/01/21,00:00:00,7927.8494800
LME.Copper,D,05/01/21,00:00:00,8039.1832950
LME.Copper,D,06/01/21,00:00:00,8096.5036750
LME.Copper,D,07/01/21,00:00:00,8189.0981350
LME.Copper,D,08/01/21,00:00:00,8142.8009050
LME.Copper,D,10/01/21,00:00:00,7953.2027250
LME.Copper,D,11/01/21,00:00:00,7960.9189300
LME.Copper,D,12/01/21,00:00:00,8009.4207900
LME.Copper,D,13/01/21,00:00:00,7991.7837500
LME.Copper,D,14/01/21,00:00:00,8014.9323650
LME.Copper,D,15/01/21,00:00:00,7936.6680000
LME.Copper,D,17/01/21,00:00:00,8014.9323650
LME.Copper,D,18/01/21,00:00:00,7946.5888350
LME.Copper,D,19/01/21,00:00:00,8038.0809800
LME.Copper,D,20/01/21,00:00:00,8072.2527450
LME.Copper,D,21/01/21,00:00:00,7973.0443950
LME.Copper,D,22/01/21,00:00:00,7975.2490250
LME.Copper,D,24/01/21,00:00:00,8013.8300500
LME.Copper,D,25/01/21,00:00:00,7955.4073550
LME.Copper,D,26/01/21,00:00:00,7973.0443950
LME.Copper,D,27/01/21,00:00:00,7813.2087200
LME.Copper,D,28/01/21,00:00:00,7831.9480750
LME.Copper,D,29/01/21,00:00:00,7808.7994600
LME.Copper,D,31/01/21,00:00:00,7891.4730850
LME.Copper,D,01/02/21,00:00:00,7816.5156650
LME.Copper,D,02/02/21,00:00:00,7743.7628750
LME.Copper,D,03/02/21,00:00:00,7845.1758550
LME.Copper,D,04/02/21,00:00:00,7874.9383600
LME.Copper,D,05/02/21,00:00:00,8024.8532000
LME.Copper,D,07/02/21,00:00:00,7997.2953250
LME.Copper,D,08/02/21,00:00:00,8146.1078500
LME.Copper,D,09/02/21,00:00:00,8313.6597300
LME.Copper,D,10/02/21,00:00:00,8298.2273200
LME.Copper,D,11/02/21,00:00:00,8329.0921400
LME.Copper,D,12/02/21,00:00:00,8375.3893700
LME.Copper,D,14/02/21,00:00:00,8439.3236400
LME.Copper,D,15/02/21,00:00:00,8411.7657650
LME.Copper,D,16/02/21,00:00:00,8441.5282700
LME.Copper,D,17/02/21,00:00:00,8585.9315350
LME.Copper,D,18/02/21,00:00:00,8702.7769250
LME.Copper,D,19/02/21,00:00:00,8966.2302100
LME.Copper,D,21/02/21,00:00:00,9206.5348800
LME.Copper,D,22/02/21,00:00:00,9273.7760950
LME.Copper,D,23/02/21,00:00:00,9173.4654300
LME.Copper,D,24/02/21,00:00:00,9579.1173500
LME.Copper,D,25/02/21,00:00:00,9301.3339700
LME.Copper,D,26/02/21,00:00:00,9038.9830000
LME.Copper,D,28/02/21,00:00:00,9134.8844050
LME.Copper,D,01/03/21,00:00:00,8932.0584450
LME.Copper,D,02/03/21,00:00:00,9193.3071000
LME.Copper,D,03/03/21,00:00:00,9129.3728300
LME.Copper,D,04/03/21,00:00:00,8922.1376100
LME.Copper,D,05/03/21,00:00:00,9038.9830000
LME.Copper,D,07/03/21,00:00:00,8896.7843650
LME.Copper,D,08/03/21,00:00:00,8984.9695650
LME.Copper,D,09/03/21,00:00:00,8869.2264900
LME.Copper,D,10/03/21,00:00:00,9070.9501350
LME.Copper,D,11/03/21,00:00:00,9091.8941200
LME.Copper,D,12/03/21,00:00:00,9165.7492250
LME.Copper,D,14/03/21,00:00:00,9117.2473650
LME.Copper,D,15/03/21,00:00:00,9109.5311600
LME.Copper,D,16/03/21,00:00:00,8976.1510450
LME.Copper,D,17/03/21,00:00:00,9062.1316150
LME.Copper,D,18/03/21,00:00:00,8992.6857700
LME.Copper,D,19/03/21,00:00:00,9047.8015200
LME.Copper,D,21/03/21,00:00:00,9056.6200400
LME.Copper,D,22/03/21,00:00:00,9010.3228100
LME.Copper,D,23/03/21,00:00:00,8921.0352950
LME.Copper,D,24/03/21,00:00:00,8850.4871350
LME.Copper,D,25/03/21,00:00:00,8873.6357500
LME.Copper,D,26/03/21,00:00:00,8991.5834550
LME.Copper,D,28/03/21,00:00:00,8921.0352950
LME.Copper,D,29/03/21,00:00:00,8913.3190900
LME.Copper,D,30/03/21,00:00:00,8776.6320300
LME.Copper,D,31/03/21,00:00:00,8741.3579500
LME.Copper,D,01/04/21,00:00:00,8848.2825050
LME.Copper,D,02/04/21,00:00:00,8797.5760150
LME.Copper,D,04/04/21,00:00:00,8941.9792800
LME.Copper,D,05/04/21,00:00:00,9014.7320700
LME.Copper,D,06/04/21,00:00:00,9016.9367000
LME.Copper,D,07/04/21,00:00:00,8992.6857700
LME.Copper,D,08/04/21,00:00:00,8975.0487300
LME.Copper,D,09/04/21,00:00:00,8917.7283500
LME.Copper,D,11/04/21,00:00:00,8806.3945350
LME.Copper,D,12/04/21,00:00:00,8837.2593550
LME.Copper,D,13/04/21,00:00:00,8889.0681600
LME.Copper,D,14/04/21,00:00:00,9092.9964350
LME.Copper,D,15/04/21,00:00:00,9284.7992450
LME.Copper,D,16/04/21,00:00:00,9183.3862650
LME.Copper,D,18/04/21,00:00:00,9250.6274800
LME.Copper,D,19/04/21,00:00:00,9435.8164000
LME.Copper,D,20/04/21,00:00:00,9312.3571200
LME.Copper,D,21/04/21,00:00:00,9406.0538950
LME.Copper,D,22/04/21,00:00:00,9463.3742750
LME.Copper,D,23/04/21,00:00:00,9552.6617900
LME.Copper,D,25/04/21,00:00:00,9650.7678250
LME.Copper,D,26/04/21,00:00:00,9848.0822100
LME.Copper,D,27/04/21,00:00:00,9760.9993250
LME.Copper,D,28/04/21,00:00:00,9993.5877900
LME.Copper,D,29/04/21,00:00:00,9876.7424000
LME.Copper,D,30/04/21,00:00:00,9823.8312800
LME.Copper,D,02/05/21,00:00:00,9844.7752650
LME.Copper,D,03/05/21,00:00:00,9938.4720400
LME.Copper,D,04/05/21,00:00:00,10074.0567850
LME.Copper,D,05/05/21,00:00:00,10003.5086250
LME.Copper,D,06/05/21,00:00:00,10242.7109800
LME.Copper,D,07/05/21,00:00:00,10469.7878700
LME.Copper,D,09/05/21,00:00:00,10642.8513250
LME.Copper,D,10/05/21,00:00:00,10441.1276800
LME.Copper,D,11/05/21,00:00:00,10556.8707550
LME.Copper,D,12/05/21,00:00:00,10426.7975850
LME.Copper,D,13/05/21,00:00:00,10258.1433900
LME.Copper,D,14/05/21,00:00:00,10281.2920050
LME.Copper,D,16/05/21,00:00:00,10317.6684000
LME.Copper,D,17/05/21,00:00:00,10512.7781550
LME.Copper,D,18/05/21,00:00:00,10326.4869200
LME.Copper,D,19/05/21,00:00:00,10100.5123450
LME.Copper,D,20/05/21,00:00:00,9977.0530650
LME.Copper,D,21/05/21,00:00:00,9941.7789850
LME.Copper,D,23/05/21,00:00:00,9838.1613750
LME.Copper,D,24/05/21,00:00:00,10071.8521550
LME.Copper,D,25/05/21,00:00:00,9971.5414900
LME.Copper,D,26/05/21,00:00:00,9982.5646400
LME.Copper,D,27/05/21,00:00:00,10290.1105250
LME.Copper,D,28/05/21,00:00:00,10303.3383050
LME.Copper,D,30/05/21,00:00:00,10304.4406200
LME.Copper,D,31/05/21,00:00:00,10331.9984950
LME.Copper,D,01/06/21,00:00:00,10227.2785700
LME.Copper,D,02/06/21,00:00:00,10140.1956850
LME.Copper,D,03/06/21,00:00:00,9881.1516600
LME.Copper,D,04/06/21,00:00:00,9952.8021350
LME.Copper,D,06/06/21,00:00:00,9915.3234250
LME.Copper,D,07/06/21,00:00:00,9918.6303700
LME.Copper,D,08/06/21,00:00:00,9973.7461200
LME.Copper,D,09/06/21,00:00:00,9932.9604650
LME.Copper,D,10/06/21,00:00:00,9908.7095350
LME.Copper,D,11/06/21,00:00:00,10035.4757600
LME.Copper,D,13/06/21,00:00:00,9981.4623250
LME.Copper,D,14/06/21,00:00:00,9753.2831200
LME.Copper,D,15/06/21,00:00:00,9546.0479000
LME.Copper,D,16/06/21,00:00:00,9533.9224350
LME.Copper,D,17/06/21,00:00:00,9264.9575750
LME.Copper,D,18/06/21,00:00:00,9084.1779150
LME.Copper,D,20/06/21,00:00:00,9128.2705150
LME.Copper,D,21/06/21,00:00:00,9261.6506300
LME.Copper,D,22/06/21,00:00:00,9432.5094550
LME.Copper,D,23/06/21,00:00:00,9446.8395500
LME.Copper,D,24/06/21,00:00:00,9525.1039150
LME.Copper,D,25/06/21,00:00:00,9425.8955650
LME.Copper,D,27/06/21,00:00:00,9404.9515800
LME.Copper,D,28/06/21,00:00:00,9321.1756400
LME.Copper,D,29/06/21,00:00:00,9420.3839900
LME.Copper,D,30/06/21,00:00:00,9407.1562100
LME.Copper,D,01/07/21,00:00:00,9364.1659250
LME.Copper,D,02/07/21,00:00:00,9432.5094550
LME.Copper,D,04/07/21,00:00:00,9497.5460400
LME.Copper,D,05/07/21,00:00:00,9612.1868000
LME.Copper,D,06/07/21,00:00:00,9434.7140850
LME.Copper,D,07/07/21,00:00:00,9483.2159450
LME.Copper,D,08/07/21,00:00:00,9455.6580700
LME.Copper,D,09/07/21,00:00:00,9572.5034600
LME.Copper,D,11/07/21,00:00:00,9524.0016000
LME.Copper,D,12/07/21,00:00:00,9540.5363250
LME.Copper,D,13/07/21,00:00:00,9430.3048250
LME.Copper,D,14/07/21,00:00:00,9465.5789050
LME.Copper,D,15/07/21,00:00:00,9564.7872550
LME.Copper,D,16/07/21,00:00:00,9493.1367800
LME.Copper,D,18/07/21,00:00:00,9443.5326050
LME.Copper,D,19/07/21,00:00:00,9323.3802700
LME.Copper,D,20/07/21,00:00:00,9324.4825850
LME.Copper,D,21/07/21,00:00:00,9443.5326050
LME.Copper,D,22/07/21,00:00:00,9604.4705950
LME.Copper,D,23/07/21,00:00:00,9821.6266500
LME.Copper,D,25/07/21,00:00:00,9826.0359100
LME.Copper,D,26/07/21,00:00:00,10145.7072600
LME.Copper,D,27/07/21,00:00:00,10080.6706750
LME.Copper,D,28/07/21,00:00:00,9906.5049050
